:Device: PLUTO
:Location: vellore
:User: devmode2
:Mechanism: WFE
:Game: HAT-TRICK
:TrialType: SR85PCTRAIN
:TrialStartTime: 2026-09-10T11:31:08
:TrialNumberDay: 4
:AROM: [-3.80,6.28]
:PROM: [-53.42,67.20]
:APROM: [-52.42,64.02]
DeviceRunTime,PacketNumber,Status,DataType,ErrorStatus,ControlType,Calibration,Mechanism,Button,Angle,Torque,Desired,Control,ControlBound,ControlDir,Target,Error,ErrorDiff,ErrorSum,GamePlayerX,GamePlayerY,GameTargetX,GameTargetY,GameState,AanTargetPosition,AanInitialPosition,AanState,Annotation,Miscellaneous
10844.833000,13467,9,0,0,POSITIONAAN,1,WFE,1,-23.857029,0.000000,-22.053383,453.575500,1.000000,1,-3.804000,0,0,0,293.340,490.000,799.291,233.008,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.838000,13468,9,0,0,POSITIONAAN,1,WFE,1,-23.758593,0.000000,-21.968952,442.873413,1.000000,1,-3.804000,0,0,0,293.340,490.000,799.291,233.008,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.843000,13469,9,0,0,POSITIONAAN,1,WFE,1,-23.660154,0.000000,-21.898062,441.511444,1.000000,1,-3.804000,0,0,0,293.340,490.000,799.291,233.008,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.849000,13470,9,0,0,POSITIONAAN,1,WFE,1,-23.575779,0.000000,-21.826693,440.144806,1.000000,1,-3.804000,0,0,0,293.340,490.000,799.291,233.008,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.854000,13471,9,0,0,POSITIONAAN,1,WFE,1,-23.505466,0.000000,-21.740423,440.284912,1.000000,1,-3.804000,0,0,0,293.340,490.000,799.291,233.008,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.859000,13472,9,0,0,POSITIONAAN,1,WFE,1,-23.449217,0.000000,-21.668016,440.389893,1.000000,1,-3.804000,0,0,0,293.340,490.000,799.291,233.008,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.865000,13473,9,0,0,POSITIONAAN,1,WFE,1,-23.407030,0.000000,-21.580513,442.030884,1.000000,1,-3.804000,0,0,0,293.340,490.000,799.291,233.008,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.870000,13474,9,0,0,POSITIONAAN,1,WFE,1,-23.407030,0.000000,-21.492352,444.508301,1.000000,1,-3.804000,0,0,0,293.340,490.000,799.291,233.008,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.875000,13475,9,0,0,POSITIONAAN,1,WFE,1,-23.421093,0.000000,-21.418385,448.784241,1.000000,1,-3.804000,0,0,0,293.340,490.000,799.291,233.008,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.880000,13476,9,0,0,POSITIONAAN,1,WFE,1,-23.449217,0.000000,-21.343967,488.784241,1.000000,1,-3.804000,0,0,0,293.340,490.000,799.291,233.008,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.886000,13477,9,0,0,POSITIONAAN,1,WFE,1,-23.477343,0.000000,-21.269108,500.590790,1.000000,1,-3.804000,0,0,0,293.340,490.000,799.291,233.008,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.891000,13478,9,0,0,POSITIONAAN,1,WFE,1,-23.505466,0.000000,-21.178698,505.557098,1.000000,1,-3.804000,0,0,0,293.340,490.000,799.291,233.008,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.896000,13479,9,0,0,POSITIONAAN,1,WFE,1,-23.491405,0.000000,-21.102877,509.796509,1.000000,1,-3.804000,0,0,0,299.595,490.000,799.291,246.511,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.902000,13480,9,0,0,POSITIONAAN,1,WFE,1,-23.491405,0.000000,-21.011330,512.893005,1.000000,1,-3.804000,0,0,0,299.595,490.000,799.291,246.511,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.907000,13481,9,0,0,POSITIONAAN,1,WFE,1,-23.463280,0.000000,-20.919172,516.764709,1.000000,1,-3.804000,0,0,0,299.595,490.000,799.291,246.511,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.912000,13482,9,0,0,POSITIONAAN,1,WFE,1,-23.421093,0.000000,-20.841919,518.620422,1.000000,1,-3.804000,0,0,0,299.595,490.000,799.291,246.511,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.918000,13483,9,0,0,POSITIONAAN,1,WFE,1,-23.378904,0.000000,-20.764254,520.031921,1.000000,1,-3.804000,0,0,0,299.595,490.000,799.291,246.511,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.923000,13484,9,0,0,POSITIONAAN,1,WFE,1,-23.322655,0.000000,-20.670519,522.229675,1.000000,1,-3.804000,0,0,0,299.595,490.000,799.291,246.511,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.928000,13485,9,0,0,POSITIONAAN,1,WFE,1,-23.266405,0.000000,-20.591969,523.032227,1.000000,1,-3.804000,0,0,0,299.595,490.000,799.291,246.511,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.934000,13486,9,0,0,POSITIONAAN,1,WFE,1,-23.182030,0.000000,-20.513023,523.972534,1.000000,1,-3.804000,0,0,0,299.595,490.000,799.291,246.511,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.939000,13487,9,0,0,POSITIONAAN,1,WFE,1,-23.111717,0.000000,-20.417776,524.373779,1.000000,1,-3.804000,0,0,0,299.595,490.000,799.291,246.511,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.944000,13488,9,0,0,POSITIONAAN,1,WFE,1,-23.055468,0.000000,-20.321980,525.487671,1.000000,1,-3.804000,0,0,0,299.595,490.000,799.291,246.511,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.949000,13489,9,0,0,POSITIONAAN,1,WFE,1,-22.985155,0.000000,-20.241734,526.474060,1.000000,1,-3.804000,0,0,0,299.595,490.000,799.291,246.511,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.955000,13490,9,0,0,POSITIONAAN,1,WFE,1,-22.928905,0.000000,-20.161119,526.844055,1.000000,1,-3.804000,0,0,0,299.595,490.000,799.291,246.511,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.960000,13491,9,0,0,POSITIONAAN,1,WFE,1,-22.872654,0.000000,-20.063900,528.664124,1.000000,1,-3.804000,0,0,0,299.595,490.000,799.291,246.511,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.965000,13492,9,0,0,POSITIONAAN,1,WFE,1,-22.802341,0.000000,-19.982489,529.640015,1.000000,1,-3.804000,0,0,0,299.595,490.000,799.291,246.511,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.971000,13493,9,0,0,POSITIONAAN,1,WFE,1,-22.717968,0.000000,-19.900726,530.057434,1.000000,1,-3.804000,0,0,0,306.395,490.000,799.291,249.974,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.976000,13494,9,0,0,POSITIONAAN,1,WFE,1,-22.633593,0.000000,-19.802155,530.655945,1.000000,1,-3.804000,0,0,0,306.395,490.000,799.291,249.974,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.981000,13495,9,0,0,POSITIONAAN,1,WFE,1,-22.521091,0.000000,-19.719637,530.513367,1.000000,1,-3.804000,0,0,0,306.395,490.000,799.291,249.974,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.987000,13496,9,0,0,POSITIONAAN,1,WFE,1,-22.422655,0.000000,-19.620174,529.928284,1.000000,1,-3.804000,0,0,0,306.395,490.000,799.291,249.974,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.992000,13497,9,0,0,POSITIONAAN,1,WFE,1,-22.338280,0.000000,-19.520241,530.049744,1.000000,1,-3.804000,0,0,0,306.395,490.000,799.291,249.974,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10844.997000,13498,9,0,0,POSITIONAAN,1,WFE,1,-22.253904,0.000000,-19.436611,530.009705,1.000000,1,-3.804000,0,0,0,306.395,490.000,799.291,249.974,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.002000,13499,9,0,0,POSITIONAAN,1,WFE,1,-22.169529,0.000000,-19.352667,529.993164,1.000000,1,-3.804000,0,0,0,306.395,490.000,799.291,249.974,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.008000,13500,9,0,0,POSITIONAAN,1,WFE,1,-22.113279,0.000000,-19.268415,529.989258,1.000000,1,-3.804000,0,0,0,306.395,490.000,799.291,249.974,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.013000,13501,9,0,0,POSITIONAAN,1,WFE,1,-22.057030,0.000000,-19.166914,532.046692,1.000000,1,-3.804000,0,0,0,306.395,490.000,799.291,249.974,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.018000,13502,9,0,0,POSITIONAAN,1,WFE,1,-22.000780,0.000000,-19.082003,533.164185,1.000000,1,-3.804000,0,0,0,306.395,490.000,799.291,249.974,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.024000,13503,9,0,0,POSITIONAAN,1,WFE,1,-21.944530,0.000000,-18.996805,534.362671,1.000000,1,-3.804000,0,0,0,306.395,490.000,799.291,249.974,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.029000,13504,9,0,0,POSITIONAAN,1,WFE,1,-21.902342,0.000000,-18.877052,537.130615,1.000000,1,-3.804000,0,0,0,306.395,490.000,799.291,249.974,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.034000,13505,9,0,0,POSITIONAAN,1,WFE,1,-21.846092,0.000000,-18.791183,538.856079,1.000000,1,-3.804000,0,0,0,306.395,490.000,799.291,249.974,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.040000,13506,9,0,0,POSITIONAAN,1,WFE,1,-21.803905,0.000000,-18.705048,540.035706,1.000000,1,-3.804000,0,0,0,315.642,490.000,799.291,265.665,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.045000,13507,9,0,0,POSITIONAAN,1,WFE,1,-21.747654,0.000000,-18.601339,542.709778,1.000000,1,-3.804000,0,0,0,315.642,490.000,799.291,265.665,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.050000,13508,9,0,0,POSITIONAAN,1,WFE,1,-21.705467,0.000000,-18.514635,543.842041,1.000000,1,-3.804000,0,0,0,315.642,490.000,799.291,265.665,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.056000,13509,9,0,0,POSITIONAAN,1,WFE,1,-21.663280,0.000000,-18.427683,545.752197,1.000000,1,-3.804000,0,0,0,315.642,490.000,799.291,265.665,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.061000,13510,9,0,0,POSITIONAAN,1,WFE,1,-21.607029,0.000000,-18.323019,548.408752,1.000000,1,-3.804000,0,0,0,315.642,490.000,799.291,265.665,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.066000,13511,9,0,0,POSITIONAAN,1,WFE,1,-21.550779,0.000000,-18.235542,549.572266,1.000000,1,-3.804000,0,0,0,315.642,490.000,799.291,265.665,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.071000,13512,9,0,0,POSITIONAAN,1,WFE,1,-21.522655,0.000000,-18.130268,551.672791,1.000000,1,-3.804000,0,0,0,315.642,490.000,799.291,265.665,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.077000,13513,9,0,0,POSITIONAAN,1,WFE,1,-21.466404,0.000000,-18.042297,554.192322,1.000000,1,-3.804000,0,0,0,315.642,490.000,799.291,265.665,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.082000,13514,9,0,0,POSITIONAAN,1,WFE,1,-21.438280,0.000000,-17.936451,556.201599,1.000000,1,-3.804000,0,0,0,315.642,490.000,799.291,265.665,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.087000,13515,9,0,0,POSITIONAAN,1,WFE,1,-21.396091,0.000000,-17.848017,558.739929,1.000000,1,-3.804000,0,0,0,315.642,490.000,799.291,265.665,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.093000,13516,9,0,0,POSITIONAAN,1,WFE,1,-21.353905,0.000000,-17.759384,560.604065,1.000000,1,-3.804000,0,0,0,315.642,490.000,799.291,265.665,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.098000,13517,9,0,0,POSITIONAAN,1,WFE,1,-21.325779,0.000000,-17.652769,563.342468,1.000000,1,-3.804000,0,0,0,315.642,490.000,799.291,265.665,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.103000,13518,9,0,0,POSITIONAAN,1,WFE,1,-21.283592,0.000000,-17.563719,565.847900,1.000000,1,-3.804000,0,0,0,315.642,490.000,799.291,265.665,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.109000,13519,9,0,0,POSITIONAAN,1,WFE,1,-21.241405,0.000000,-17.474489,567.736816,1.000000,1,-3.804000,0,0,0,315.642,490.000,799.291,265.665,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.114000,13520,9,0,0,POSITIONAAN,1,WFE,1,-21.199217,0.000000,-17.349277,571.317993,1.000000,1,-3.804000,0,0,0,321.490,490.000,799.291,274.632,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.119000,13521,9,0,0,POSITIONAAN,1,WFE,1,-21.157030,0.000000,-17.259645,573.134583,1.000000,1,-3.804000,0,0,0,321.490,490.000,799.291,274.632,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.124000,13522,9,0,0,POSITIONAAN,1,WFE,1,-21.114841,0.000000,-17.169855,575.104126,1.000000,1,-3.804000,0,0,0,321.490,490.000,799.291,274.632,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.130000,13523,9,0,0,POSITIONAAN,1,WFE,1,-21.072655,0.000000,-17.079914,577.079773,1.000000,1,-3.804000,0,0,0,321.490,490.000,799.291,274.632,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.135000,13524,9,0,0,POSITIONAAN,1,WFE,1,-21.016405,0.000000,-16.971796,579.881104,1.000000,1,-3.804000,0,0,0,321.490,490.000,799.291,274.632,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.140000,13525,9,0,0,POSITIONAAN,1,WFE,1,-20.960155,0.000000,-16.881548,581.156555,1.000000,1,-3.804000,0,0,0,321.490,490.000,799.291,274.632,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.146000,13526,9,0,0,POSITIONAAN,1,WFE,1,-20.875780,0.000000,-16.791170,582.568604,1.000000,1,-3.804000,0,0,0,321.490,490.000,799.291,274.632,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.151000,13527,9,0,0,POSITIONAAN,1,WFE,1,-20.777342,0.000000,-16.664438,584.354126,1.000000,1,-3.804000,0,0,0,321.490,490.000,799.291,274.632,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.156000,13528,9,0,0,POSITIONAAN,1,WFE,1,-20.664843,0.000000,-16.573780,583.827087,1.000000,1,-3.804000,0,0,0,321.490,490.000,799.291,274.632,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.162000,13529,9,0,0,POSITIONAAN,1,WFE,1,-20.524218,0.000000,-16.483013,582.871094,1.000000,1,-3.804000,0,0,0,321.490,490.000,799.291,274.632,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.167000,13530,9,0,0,POSITIONAAN,1,WFE,1,-20.397655,0.000000,-16.373962,581.524902,1.000000,1,-3.804000,0,0,0,321.490,490.000,799.291,274.632,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.172000,13531,9,0,0,POSITIONAAN,1,WFE,1,-20.271091,0.000000,-16.282986,580.036682,1.000000,1,-3.804000,0,0,0,321.490,490.000,799.291,274.632,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.177000,13532,9,0,0,POSITIONAAN,1,WFE,1,-20.116405,0.000000,-16.191925,578.568604,1.000000,1,-3.804000,0,0,0,321.490,490.000,799.291,274.632,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.183000,13533,9,0,0,POSITIONAAN,1,WFE,1,-19.947655,0.000000,-16.100784,575.825562,1.000000,1,-3.804000,0,0,0,332.369,490.000,799.291,283.598,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.188000,13534,9,0,0,POSITIONAAN,1,WFE,1,-19.722654,0.000000,-15.991323,573.390747,1.000000,1,-3.804000,0,0,0,332.369,490.000,799.291,283.598,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.193000,13535,9,0,0,POSITIONAAN,1,WFE,1,-19.483593,0.000000,-15.881770,568.385925,1.000000,1,-3.804000,0,0,0,332.369,490.000,799.291,283.598,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.199000,13536,9,0,0,POSITIONAAN,1,WFE,1,-19.272655,0.000000,-15.790416,562.144653,1.000000,1,-3.804000,0,0,0,332.369,490.000,799.291,283.598,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.204000,13537,9,0,0,POSITIONAAN,1,WFE,1,-19.005466,0.000000,-15.680726,558.147339,1.000000,1,-3.804000,0,0,0,332.369,490.000,799.291,283.598,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.209000,13538,9,0,0,POSITIONAAN,1,WFE,1,-18.682030,0.000000,-15.589274,550.573853,1.000000,1,-3.804000,0,0,0,332.369,490.000,799.291,283.598,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.215000,13539,9,0,0,POSITIONAAN,1,WFE,1,-18.414843,0.000000,-15.497788,540.750183,1.000000,1,-3.804000,0,0,0,332.369,490.000,799.291,283.598,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.220000,13540,9,0,0,POSITIONAAN,1,WFE,1,-18.105467,0.000000,-15.387971,534.546753,1.000000,1,-3.804000,0,0,0,332.369,490.000,799.291,283.598,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.225000,13541,9,0,0,POSITIONAAN,1,WFE,1,-17.739841,0.000000,-15.296435,525.289307,1.000000,1,-3.804000,0,0,0,332.369,490.000,799.291,283.598,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.231000,13542,9,0,0,POSITIONAAN,1,WFE,1,-17.430468,0.000000,-15.204888,513.723206,1.000000,1,-3.804000,0,0,0,332.369,490.000,799.291,283.598,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.236000,13543,9,0,0,POSITIONAAN,1,WFE,1,-17.064842,0.000000,-15.076714,506.609131,1.000000,1,-3.804000,0,0,0,332.369,490.000,799.291,283.598,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.241000,13544,9,0,0,POSITIONAAN,1,WFE,1,-16.713280,0.000000,-14.985167,494.892944,1.000000,1,-3.804000,0,0,0,332.369,490.000,799.291,283.598,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.246000,13545,9,0,0,POSITIONAAN,1,WFE,1,-16.403904,0.000000,-14.893631,454.892944,1.000000,1,-3.804000,0,0,0,332.369,490.000,799.291,283.598,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.252000,13546,9,0,0,POSITIONAAN,1,WFE,1,-16.052341,0.000000,-14.802112,429.873993,1.000000,1,-3.804000,0,0,0,332.369,490.000,799.291,283.598,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.257000,13547,9,0,0,POSITIONAAN,1,WFE,1,-15.785154,0.000000,-14.692322,422.176697,1.000000,1,-3.804000,0,0,0,371.670,490.000,799.291,291.752,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.262000,13548,9,0,0,POSITIONAAN,1,WFE,1,-15.574217,0.000000,-14.600869,418.097473,1.000000,1,-3.804000,0,0,0,371.670,490.000,799.291,291.752,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.268000,13549,9,0,0,POSITIONAAN,1,WFE,1,-15.377342,0.000000,-14.509454,415.921661,1.000000,1,-3.804000,0,0,0,371.670,490.000,799.291,291.752,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.273000,13550,9,0,0,POSITIONAAN,1,WFE,1,-15.208592,0.000000,-14.399820,414.602509,1.000000,1,-3.804000,0,0,0,371.670,490.000,799.291,291.752,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.278000,13551,9,0,0,POSITIONAAN,1,WFE,1,-15.096092,0.000000,-14.290263,413.829346,1.000000,1,-3.804000,0,0,0,371.670,490.000,799.291,291.752,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.284000,13552,9,0,0,POSITIONAAN,1,WFE,1,-15.053905,0.000000,-14.199035,413.579071,1.000000,1,-3.804000,0,0,0,371.670,490.000,799.291,291.752,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.289000,13553,9,0,0,POSITIONAAN,1,WFE,1,-15.039843,0.000000,-14.089654,414.454956,1.000000,1,-3.804000,0,0,0,371.670,490.000,799.291,291.752,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.294000,13554,9,0,0,POSITIONAAN,1,WFE,1,-15.039843,0.000000,-13.998590,415.598724,1.000000,1,-3.804000,0,0,0,371.670,490.000,799.291,291.752,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.299000,13555,9,0,0,POSITIONAAN,1,WFE,1,-15.053905,0.000000,-13.907608,417.184662,1.000000,1,-3.804000,0,0,0,371.670,490.000,799.291,291.752,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.305000,13556,9,0,0,POSITIONAAN,1,WFE,1,-15.082029,0.000000,-13.816718,419.356232,1.000000,1,-3.804000,0,0,0,371.670,490.000,799.291,291.752,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.310000,13557,9,0,0,POSITIONAAN,1,WFE,1,-15.124217,0.000000,-13.707778,422.811676,1.000000,1,-3.804000,0,0,0,371.670,490.000,799.291,291.752,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.315000,13558,9,0,0,POSITIONAAN,1,WFE,1,-15.180468,0.000000,-13.617113,426.868622,1.000000,1,-3.804000,0,0,0,371.670,490.000,799.291,291.752,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.321000,13559,9,0,0,POSITIONAAN,1,WFE,1,-15.236717,0.000000,-13.508462,433.061829,1.000000,1,-3.804000,0,0,0,371.670,490.000,799.291,291.752,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.326000,13560,9,0,0,POSITIONAAN,1,WFE,1,-15.292967,0.000000,-13.399987,440.611725,1.000000,1,-3.804000,0,0,0,379.557,490.000,799.291,299.738,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.331000,13561,9,0,0,POSITIONAAN,1,WFE,1,-15.377342,0.000000,-13.309732,448.608124,1.000000,1,-3.804000,0,0,0,379.557,490.000,799.291,299.738,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.337000,13562,9,0,0,POSITIONAAN,1,WFE,1,-15.447655,0.000000,-13.219613,488.608124,1.000000,1,-3.804000,0,0,0,379.557,490.000,799.291,299.738,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.342000,13563,9,0,0,POSITIONAAN,1,WFE,1,-15.489842,0.000000,-13.111656,507.346619,1.000000,1,-3.804000,0,0,0,379.557,490.000,799.291,299.738,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.347000,13564,9,0,0,POSITIONAAN,1,WFE,1,-15.503904,0.000000,-13.021858,512.616028,1.000000,1,-3.804000,0,0,0,379.557,490.000,799.291,299.738,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.353000,13565,9,0,0,POSITIONAAN,1,WFE,1,-15.461718,0.000000,-12.932216,516.789429,1.000000,1,-3.804000,0,0,0,379.557,490.000,799.291,299.738,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.358000,13566,9,0,0,POSITIONAAN,1,WFE,1,-15.377342,0.000000,-12.824862,519.326965,1.000000,1,-3.804000,0,0,0,379.557,490.000,799.291,299.738,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.363000,13567,9,0,0,POSITIONAAN,1,WFE,1,-15.292967,0.000000,-12.717752,520.093506,1.000000,1,-3.804000,0,0,0,379.557,490.000,799.291,299.738,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.368000,13568,9,0,0,POSITIONAAN,1,WFE,1,-15.194530,0.000000,-12.628693,520.213318,1.000000,1,-3.804000,0,0,0,379.557,490.000,799.291,299.738,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.374000,13569,9,0,0,POSITIONAAN,1,WFE,1,-15.110155,0.000000,-12.539818,519.759521,1.000000,1,-3.804000,0,0,0,379.557,490.000,799.291,299.738,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.379000,13570,9,0,0,POSITIONAAN,1,WFE,1,-15.067967,0.000000,-12.433421,520.799622,1.000000,1,-3.804000,0,0,0,379.557,490.000,799.291,299.738,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.384000,13571,9,0,0,POSITIONAAN,1,WFE,1,-15.011717,0.000000,-12.344975,522.812134,1.000000,1,-3.804000,0,0,0,379.557,490.000,799.291,299.738,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.390000,13572,9,0,0,POSITIONAAN,1,WFE,1,-14.969530,0.000000,-12.256738,524.076660,1.000000,1,-3.804000,0,0,0,379.557,490.000,799.291,299.738,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.395000,13573,9,0,0,POSITIONAAN,1,WFE,1,-14.913280,0.000000,-12.151134,526.828247,1.000000,1,-3.804000,0,0,0,379.557,490.000,799.291,299.738,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.400000,13574,9,0,0,POSITIONAAN,1,WFE,1,-14.857030,0.000000,-12.063373,528.000916,1.000000,1,-3.804000,0,0,0,382.685,490.000,799.291,314.980,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.406000,13575,9,0,0,POSITIONAAN,1,WFE,1,-14.786717,0.000000,-11.958357,530.088501,1.000000,1,-3.804000,0,0,0,382.685,490.000,799.291,314.980,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.411000,13576,9,0,0,POSITIONAAN,1,WFE,1,-14.716405,0.000000,-11.853677,531.451050,1.000000,1,-3.804000,0,0,0,382.685,490.000,799.291,314.980,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.416000,13577,9,0,0,POSITIONAAN,1,WFE,1,-14.646092,0.000000,-11.766711,532.067261,1.000000,1,-3.804000,0,0,0,382.685,490.000,799.291,314.980,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.421000,13578,9,0,0,POSITIONAAN,1,WFE,1,-14.533592,0.000000,-11.679994,532.744751,1.000000,1,-3.804000,0,0,0,382.685,490.000,799.291,314.980,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.427000,13579,9,0,0,POSITIONAAN,1,WFE,1,-14.421092,0.000000,-11.593530,531.494141,1.000000,1,-3.804000,0,0,0,382.685,490.000,799.291,314.980,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.432000,13580,9,0,0,POSITIONAAN,1,WFE,1,-14.294530,0.000000,-11.490119,531.187561,1.000000,1,-3.804000,0,0,0,382.685,490.000,799.291,314.980,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.437000,13581,9,0,0,POSITIONAAN,1,WFE,1,-14.182030,0.000000,-11.404236,529.375732,1.000000,1,-3.804000,0,0,0,382.685,490.000,799.291,314.980,MOVE,28.167,-26.459,RELAX_TO_AROM,,
10845.443000,13582,9,0,0,POSITIONAAN,1,WFE,1,-14.041405,0.000000,-11.318628,528.319885,1.000000,1,-3.804000,0,0,0,382.685,490.000,799.291,314.980,MOVE,28.167,-26.459,RELAX_TO_AROM,,
